model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
hnp,sweeping,2,14,0.4166666666666667,84.20000000000005,5,0.05,63,0.63,100,0.0009516814321978018,1437
hnp,sweeping,2,15,0.4,89.10000000000004,3,0.03,52,0.52,100,0.0010727153759216889,1537
hnp,sweeping,2,16,0.3846153846153846,80.6,7,0.07,59,0.59,100,0.001004381836974062,1637
hnp,sweeping,2,17,0.37037037037037035,90.70000000000003,2,0.02,55,0.55,100,0.0015471222531050445,1737
hnp,sweeping,2,18,0.35714285714285715,81.90000000000003,6,0.06,64,0.64,100,0.002002324698260054,1837
hnp,sweeping,2,19,0.3448275862068966,79.4,8,0.08,53,0.53,100,0.0013121443538693712,1937
hnp,sweeping,2,20,0.3333333333333333,86.50000000000004,4,0.04,59,0.59,100,0.0010071631614118814,2037
hnp,sweeping,2,21,0.3225806451612903,89.00000000000003,3,0.03,53,0.53,100,0.0008697073624352924,2137
hnp,sweeping,2,22,0.3125,88.00000000000001,4,0.04,44,0.44,100,0.0006989595890627242,2237
hnp,sweeping,2,23,0.30303030303030304,89.70000000000005,3,0.03,46,0.46,100,0.000627033484634012,2337
hnp,sweeping,2,24,0.29411764705882354,94.00000000000003,1,0.01,41,0.41,100,0.000820883110864088,2437
hnp,sweeping,2,25,0.2857142857142857,89.80000000000004,3,0.03,45,0.45,100,0.0008116984326625243,2537
hnp,sweeping,2,26,0.2777777777777778,91.70000000000006,2,0.02,45,0.45,100,0.0007254481469863095,2637
hnp,sweeping,2,27,0.27027027027027023,80.10000000000002,8,0.08,45,0.45,100,0.0009682809986406938,2737
hnp,sweeping,2,28,0.2631578947368421,94.20000000000002,1,0.01,39,0.39,100,0.0006798023779992946,2837
hnp,sweeping,2,29,0.25641025641025644,90.00000000000001,3,0.03,43,0.43,100,0.0007003167373477482,2937
hnp,sweeping,2,30,0.25,88.70000000000005,4,0.04,36,0.36,100,0.0006325257610296831,3037
hnp,sweeping,2,31,0.24390243902439027,86.1,5,0.05,42,0.42,100,0.0007541508440044709,3137
hnp,sweeping,2,32,0.23809523809523808,88.60000000000001,4,0.04,37,0.37,100,0.0006608392248745077,3237
hnp,sweeping,2,33,0.23255813953488372,91.80000000000007,2,0.02,44,0.44,100,0.0008071321778697893,3337
hnp,sweeping,2,34,0.22727272727272727,90.60000000000005,3,0.03,36,0.36,100,0.0008029518203693442,3437
hnp,sweeping,2,35,0.2222222222222222,84.10000000000002,6,0.06,43,0.43,100,0.0008284949537483044,3537
hnp,sweeping,2,36,0.2173913043478261,89.00000000000006,3,0.03,53,0.53,100,0.0016968695921241305,3637
hnp,sweeping,2,37,0.2127659574468085,93.00000000000007,1,0.01,51,0.51,100,0.002210420601768419,3737
hnp,sweeping,2,38,0.20833333333333334,86.40000000000003,5,0.05,40,0.4,100,0.0015599208686035127,3837
hnp,sweeping,2,39,0.2040816326530612,93.70000000000005,1,0.01,44,0.44,100,0.0009528057737043128,3937
hnp,sweeping,2,40,0.2,94.70000000000002,1,0.01,34,0.34,100,0.0007262781437020749,4037
